sample_id,SID,noerr_read_mat,autoTc,autoTh,noerr_autoTcTh_range,len_alpha,len_rho,len_kappa,noerr_negative_rho_or_kappa_over_autoTcTh,rawT_min_of_tep,rawT_min_of_alpha,rawT_min_of_rho,rawT_min_of_kappa,rawT_min_of_PF,rawT_min_of_zT,rawT_max_of_tep,rawT_max_of_alpha,rawT_max_of_rho,rawT_max_of_kappa,rawT_max_of_PF,rawT_max_of_zT,rawrho_min,rawrho_max,rawalpha_min,rawalpha_max,rawkappa_min,rawkappa_max,rawPF_min,rawPF_max,rawzT_min,rawzT_max,alpha_min,alpha_MAX,rho_min,rho_MAX,kappa_min,kappa_MAX,PF_min,PF_MAX,z_min,z_MAX,zT_min,zT_MAX,T_at_zT_MAX,T_at_kappa_min,Lorenz_min,Lorenz_max,LorenzBar,alphaBar_T,rhoBar_T,kappaBar_T,Zgen0,ZgenTmid0,alphaNode,rhoNode,kappaNode,zT_peak_rawdata,T_of_zT_peak_rawdata,zT_MAX_tep / zT_peak_rawdata,T_at_zT_MAX_tep / T_of_zT_peak_rawdata
539,15,True,328.661,844.79,True,12.0,15.0,15.0,True,316.1626,328.661,321.215,319.5074,316.1626,330.0802,880.0527,848.527,844.79,880.0527,860.54,867.9975,5.384217780840799e-06,7.714442207256204e-06,-6.86624e-05,-2.79979e-05,2.345202,2.991695,0.0001341169,0.0006143085,0.02004026,0.1773568,-6.83831045803795e-05,-2.79979e-05,5.421772477918018e-06,7.714442207256204e-06,2.368508754132677,2.9419181472993094,0.00014458046839896423,0.0006061681280926104,6.104282627062026e-05,0.0002060452051152663,0.020062396324928324,0.1740649288293258,844.79,844.79,2.686496943124181e-08,2.686496943124181e-08,3.14845651834584e-08,-4.8393881431379215e-05,6.702332731893165e-06,2.674060755123342,0.00013067233681825308,0.07666879215585795,1.0,1.0,1.0,0.1773568,867.9975,0.9814392728630974,0.9732631718409327
540,15,True,319.6021,864.081,True,13.0,13.0,15.0,True,307.9016,319.441,318.943,319.6021,307.9016,309.4045,879.9305,864.52,864.081,879.9305,860.3423,866.5364,5.541117865118109e-06,7.986965272674994e-06,-7.3577e-05,-2.8989e-05,2.299988,2.744664,0.0001465924,0.0006732365,0.0210495,0.217999,-7.355470662213286e-05,-2.90014415374078e-05,5.545068411775343e-06,7.986965272674994e-06,2.299988,2.716745594629415,0.0001516813768179275,0.0006773905584362231,6.594876878397952e-05,0.00024933897372478276,0.0210773649957743,0.21544906975508402,864.081,864.081,2.5111711424042323e-08,2.5111711424042323e-08,3.119064047631319e-08,-5.244493974291386e-05,7.061444868843515e-06,2.521958008773729,0.000154445677298894,0.09140736904337723,1.0,1.0,1.0,0.217999,866.5364,0.9883030186151497,0.9971664202450122
541,15,True,337.366,861.631,True,13.0,12.0,15.0,True,310.5016,334.774,337.366,310.5016,325.4421,333.2298,883.1563,879.575,861.631,877.2751,870.4184,883.1563,6.343728589916009e-06,1.0063834904801155e-05,-9.17813e-05,-3.29364e-05,2.060868,2.205854,0.0001680731,0.0008196951,0.02701112,0.3361656,-9.072772786131671e-05,-3.314173305050175e-05,6.343728589916009e-06,1.0063834904801155e-05,2.06088085220574,2.2058357259328005,0.00017314335788840276,0.0008179308067693094,7.972339293772286e-05,0.0003862941486476948,0.02689596218182781,0.3328430135934619,861.631,450.1393616808404,2.4730940012853066e-08,2.4730940012853066e-08,3.096067226302744e-08,-6.212204039921113e-05,8.392755191570147e-06,2.133762164066366,0.00021549681616420404,0.12919001804521604,1.0,1.0,1.6245522996995398,0.3361656,883.1563,0.9901162212714861,0.9756268511021209
25123,16,True,296.071,673.149,True,18.0,18.0,18.0,True,293.6881,296.071,295.863,293.6881,295.691,295.62,675.639,675.639,673.149,673.7994,673.759,672.95,0.000463056,0.00069863,0.000335892,0.000444244,0.4165428,0.5451673,0.000231467,0.000336821,0.1335235,0.5101284,0.000335892,0.0004434887023865809,0.0004630697250776432,0.00069863,0.41698922375663927,0.5437357567866119,0.00023608803422600776,0.0003387461440259914,0.0004341962640479061,0.0007446605009978752,0.12855292209292762,0.4634816387426322,622.4066378189095,296.071,3.821538320147721e-07,3.821538320147721e-07,5.156700450120157e-07,0.0003871583410884548,0.000493901149971417,0.47839462487069695,0.0006343820878001012,0.30742790356880706,1.0163263088137586,1.1912075766676373,1.0456161496909455,0.5101284,622.713,0.9085587839113294,0.9995080202579834
25124,16,True,296.857,672.6,True,9.0,9.0,9.0,True,294.459,296.857,294.459,296.2778,297.313,295.674,674.853,674.853,672.6,673.1808,672.412,673.654,0.000131528,0.000274662,0.000233183,0.000361851,0.4305064,0.5610128,0.000389774,0.000575963,0.202286,0.757714,0.000233183,0.0003603342174172383,0.00013153181881276732,0.000274662,0.43068506716209354,0.5606610300456496,0.00038597726861903166,0.000578511971662573,0.0006884324893913262,0.0012201528730974014,0.20436600350324094,0.7608853373984292,623.7289744872437,296.857,1.3282295307121574e-07,1.3282295307121574e-07,1.639985513198423e-07,0.00028617472156047233,0.0001564630608667174,0.4908040452371011,0.0010664551167462143,0.5169411890577174,1.0,1.0652732294811647,1.0,0.757714,623.227,1.00418540161384,1.0008054440633087
25125,16,True,296.9856,672.411,True,9.0,9.0,9.0,True,294.49,296.071,294.49,296.9856,296.585,296.209,675.639,675.639,672.411,672.592,672.557,674.385,8.70406e-05,0.000152031,0.000206095,0.000304289,0.3983884,0.528899,0.000437282,0.000649207,0.245143,1.02343,0.0002063576918742047,0.0003035645853265732,8.7040923964948e-05,0.000152031,0.3984756591886894,0.528899,0.00044400526300834186,0.0006659554004096386,0.0008394897003177202,0.0015728542108868332,0.2493163523426783,1.022829082485524,672.411,296.9856,8.72172970857344e-08,8.72172970857344e-08,1.0440171668408833e-07,0.00025495833812612053,0.00010471602089551213,0.46510631682683234,0.0013346674540273566,0.6469110460323878,1.0,1.1364318483724616,1.002396997997704,1.02343,674.385,0.9994128396524666,0.9970728886318645
25126,16,True,296.857,671.951,True,9.0,9.0,9.0,True,296.129,296.857,296.129,296.357,298.121,296.198,674.871,674.853,674.871,671.951,674.068,673.833,8.23985e-05,0.000135783,0.000191422,0.000279458,0.394454,0.51841,0.000413533,0.000637923,0.231429,0.96,0.000191422,0.0002789949367185764,8.23985e-05,0.00013474496661050698,0.394454,0.5180510284624413,0.0004215878984508843,0.0006649447075986492,0.0008137960843396905,0.0015596064208646127,0.24158106420882752,0.9840594410939545,671.951,296.857,7.489494994844637e-08,7.489494994844637e-08,9.182901695960745e-08,0.00023690920645395443,9.355025164406004e-05,0.456498868254787,0.001314253707478457,0.6366297529173944,1.0,1.086284062149709,1.0,0.96,673.833,1.0250619178062026,0.9972070231051314
25127,16,True,296.616,673.094,True,9.0,9.0,9.0,True,294.879,296.413,296.616,295.7029,294.879,296.255,674.5139,673.094,673.356,674.5139,673.683,672.992,0.000237443,0.000438356,0.000280127,0.000395038,0.3756506,0.5020446,0.000315467,0.000575963,0.184879,0.645364,0.0002802288961159636,0.000395038,0.000237443,0.0004378155375157135,0.3761038418781468,0.5015737625828401,0.000318476058880144,0.00045226266362784087,0.000634953585371293,0.0010990046771399043,0.18833739267849142,0.6381913762416829,622.4323781890946,296.616,2.017468056175862e-07,2.017468056175862e-07,2.5645679474970915e-07,0.0003342504225461455,0.00027424007302604406,0.4348302676077674,0.0009369000178754706,0.45426065816701133,1.0,1.0455751078127853,1.0,0.645364,622.385,0.9888859252169052,1.0000761236037092
25129,16,True,296.649,671.844,True,9.0,9.0,9.0,True,293.992,295.516,296.649,295.1341,293.992,295.816,674.725,673.991,671.844,674.5802,674.725,672.327,0.000194064,0.000335616,0.000264754,0.000385992,0.3347584,0.452974,0.000343467,0.000637923,0.231098,0.898716,0.000265046317423207,0.00038491431064829564,0.00019406741413215275,0.000335616,0.3362664638095405,0.4515284491974903,0.0003418818973209106,0.0005130499117313726,0.0007571657952639385,0.001336254507733906,0.2246124759992521,0.8820035741098823,671.844,296.649,1.5092845320145277e-07,1.5092845320145277e-07,1.8552688214540574e-07,0.0003160942676876731,0.00021969417914043766,0.3920756652640296,0.0011599647768577679,0.5617088833166551,1.0,1.0806195681707575,1.0,0.898716,672.327,0.9814041077602739,0.9992815995787765
25137,16,True,297.309,673.094,True,9.0,9.0,9.0,True,294.441,297.309,295.115,294.441,295.021,296.35,673.911,673.094,673.5,673.911,673.878,673.415,0.000123288,0.000257991,0.000234001,0.000357958,0.347398,0.480483,0.000423733,0.000612267,0.261912,0.975749,0.000234001,0.000357958,0.00012329230212920135,0.00025745495078469306,0.34781138957165725,0.4793364168847463,0.00042192460809708425,0.0006092852924968852,0.0008802264823507737,0.0015759929399812237,0.2616992552412262,0.9643565802421127,623.2775792896449,297.309,1.0727115022847038e-07,1.0727115022847038e-07,1.3108103771542958e-07,0.0002868608588103689,0.000148559387526432,0.4134954598957505,0.0013395895249572575,0.6499708468935488,1.0,1.048340926113999,1.0,0.975749,673.415,0.988324436143017,0.9255475142217576
3124,20,True,313.683,619.106,True,69.0,23.0,8.0,True,303.3405,305.7589,313.683,303.3405,,311.9237,637.3537,637.3537,619.106,622.6093,,615.5938,1.1610315997970516e-05,1.2357960689327047e-05,-0.0001157534,-8.835616e-05,1.659696,1.880011,,,0.08778439,0.3210058,-0.0001157534,-8.839108879923728e-05,1.1610315997970516e-05,1.2357734385726709e-05,1.6597360749341072,1.8594267448582547,0.000633350978933817,0.0011540469366985464,0.0003450744560014373,0.0006572589287162414,0.11240912333350007,0.38763664524136476,604.5911500750375,313.683,3.421165330252279e-08,3.421165330252279e-08,4.738983834739618e-08,-0.00010575025050627246,1.2130251393432154e-05,1.7444094103199987,0.0005284995079720429,0.24648926377086694,3.7159861154472313,1.5481573377454774,1.7915588731610672,0.3210058,615.5938,1.2075689761411312,0.9821267694298375
3126,20,True,308.4544,588.3846,True,61.0,59.0,16.0,True,300.4775,308.4544,305.751,300.4775,,314.069,633.287,588.3846,630.185,601.6369,,633.287,1.1610315997970516e-05,inf,-0.0003589041,0.0005828767,1.374708,1.626836,,,0.0,0.360473,-0.0003588995065203021,0.0005828168085387485,1.5621652048975488e-05,inf,1.3747282552431228,1.6055447485834848,0.0,0.0008184896317320791,0.0,0.0005550647420061072,0.0,0.32208328992819224,580.2625631815908,308.4544,4.009553608077614e-08,4.009553608077614e-08,inf,0.00015431410120104606,inf,1.4483457931754697,0.0,0.0,1.305406957976531,,1.5885798068031294,0.360473,574.385,0.8935018432120915,1.0102327936516289
11292,23,True,303.8056,484.1098,True,6.0,6.0,6.0,True,300.5894,303.8056,301.806,303.1477,300.913,300.5894,485.4283,484.9776,484.1098,485.4283,483.915,483.4768,3.609531038898833e-05,3.7685293879342996e-05,-0.000181872,-0.0001664692,0.5496599,0.6693878,0.000765249,0.000898159,0.4239362,0.6519554,-0.000181872,-0.0001664692,3.609581902931405e-05,3.7685293879342996e-05,0.5496599,0.6677786155614361,0.0007477290517746377,0.0009018394255672484,0.0013143991558862663,0.001460475715206073,0.4132815095513151,0.6469390439628925,443.34066623311656,484.1098,5.1115178718360975e-08,5.1115178718360975e-08,5.5672646433955954e-08,-0.00017493578630031173,3.689336834066509e-05,0.5881104094732817,0.0014104254912396242,0.5556479825501326,1.0,2.0311902515154756,1.0,0.6519554,442.0441,0.9923056760675539,1.0029331151193208
11293,23,True,306.1614,484.5191,True,6.0,6.0,6.0,True,302.968,305.846,306.1614,305.0695,302.968,303.6021,486.5474,485.9807,486.5474,484.5191,484.449,484.4795,4.00657880239353e-05,4.6437802600331196e-05,-0.0001978673,-0.0001872038,0.5297052,0.6349206,0.000828523,0.000914673,0.4790906,0.713755,-0.0001978654584680817,-0.00018741156741058896,4.009816765122081e-05,4.6437802600331196e-05,0.529709010904532,0.6349206,0.0008136319213648611,0.0009146164771225166,0.001379586196870563,0.0016732777005277922,0.4687558828319359,0.7026452697136305,444.27931875937963,484.5191,5.2545199279066e-08,5.2545199279066e-08,6.062686012969997e-08,-0.00019326930178751076,4.232360372264017e-05,0.5573074336994926,0.0015836101622535043,0.6260648374478409,1.7861481486072883,1.0,1.0161901162468845,0.713755,443.0039,0.9844348126648926,1.002879023772431
11294,23,True,304.0772,485.9701,True,6.0,6.0,6.0,True,297.918,304.0772,301.7125,301.2647,299.956,297.918,488.221,488.221,487.48,485.9701,486.204,485.605,4.790221816011412e-05,5.4059313879188244e-05,-6.575829e-05,-5.331754e-05,0.522449,0.6131519,5.21127e-05,8.83867e-05,0.0352076,0.0709007,-6.556865477201083e-05,-5.331754e-05,4.801893083597026e-05,5.405833052128457e-05,0.5224540235068369,0.6131519,5.387718760332111e-05,8.953236595994003e-05,0.0001023906076380758,0.00014601987853244853,0.03131814949182542,0.07096129497240186,485.9701,485.9701,6.058582344478344e-08,6.058582344478344e-08,7.297364294380074e-08,-5.841067009631121e-05,5.203087005301075e-05,0.5453044414004049,0.00012024976989780295,0.04750150301669025,1.0,1.3913766693096925,1.1265032256759253,0.0709007,485.605,1.0008546456156548,1.0007518456358562
542,27,True,330.6842,942.1586,True,14.0,14.0,8.0,True,301.3461,330.6842,328.3711,301.3461,330.1984,331.8021,974.3759,946.7801,942.1586,974.3759,942.645,943.824,4.802862e-06,6.057195e-06,-5.801361e-05,-2.14808e-05,2.759036,4.60241,0.000135264,0.0006801084,0.007061791,0.1433044,-5.7744038643592884e-05,-2.14808e-05,4.806717587295983e-06,6.057195e-06,2.9701357907634938,4.5945918309447675,9.599581424536619e-05,0.0005504815345837056,3.232034526633202e-05,0.00011981075900500878,0.01068782751812079,0.11288073696909647,942.1586,942.1586,2.9538910609571987e-08,2.9538910609571987e-08,3.552864464940166e-08,-4.05990793831648e-05,5.491147755903322e-06,3.9962751970650103,7.511278311696159e-05,0.047803382589193054,1.0,1.2010001813496858,1.0,0.1433044,943.824,0.7876990306584897,0.9982354761057146
543,27,True,330.8315,943.3083,True,14.0,14.0,8.0,True,301.3461,328.287,330.8315,301.3461,330.185,329.252,976.8278,944.3829,943.3083,976.8278,943.7817,947.6491,4.80272e-06,7.104988e-06,-7.30225e-05,-2.671412e-05,2.590361,3.807229,0.0001465633,0.0007253107,0.01356482,0.1825009,-7.290853285248554e-05,-2.6847627014987947e-05,4.80272e-06,7.104988e-06,2.7072894778161785,3.7991943553032366,0.00015008059523268286,0.0007481580774945662,5.543573986544823e-05,0.00019692545511661543,0.018339888973296036,0.1857614162927808,943.3083,943.3083,2.8615491143348606e-08,2.8615491143348606e-08,3.1981564957571966e-08,-4.9167342662660317e-05,5.909728322002964e-06,3.3648832880732695,0.0001215670706889287,0.07744672156708873,1.0,1.0,1.0,0.1825009,947.6491,1.0178657545950778,0.9954194015485268
544,27,True,328.287,945.5457,True,14.0,14.0,8.0,True,302.5721,328.287,328.2719,302.5721,328.9003,329.252,974.3759,946.7801,945.5457,974.3759,944.73,947.6491,6.09254e-06,1.000662e-05,-9.781411e-05,-3.788619e-05,1.939759,2.566265,0.0002256542,0.0009287044,0.03640864,0.3456711,-9.76807217163101e-05,-3.788619e-05,6.092615263710761e-06,1.000662e-05,2.0005999664454164,2.5386222467555464,0.00023559068324328745,0.000953521108528076,0.00011776001559266007,0.000375605748254476,0.03865908223886759,0.3551524001573023,945.5457,945.5457,2.6638884532426763e-08,2.6638884532426763e-08,2.9658917259971912e-08,-6.616801418543165e-05,7.947802588709825e-06,2.3085130525338076,0.00023862546959338627,0.15198446311045555,1.0,1.0,1.0,0.3456711,947.6491,1.0274286747063968,0.9977804020496617
545,27,True,330.6332,942.8993,True,14.0,14.0,8.0,True,302.9372,329.4856,330.6332,302.9372,327.3754,331.8021,975.6323,946.7801,942.8993,975.6323,944.8049,946.374,7.382076e-06,1.242491e-05,-0.0001253952,-5.22022e-05,1.201456,1.51699,0.000365765,0.001240934,0.09517368,0.7927454,-0.00012477037781750573,-5.222105883294186e-05,7.382076e-06,1.242491e-05,1.246591918043965,1.5011844893213,0.00036941356139297065,0.0012529384261715478,0.00028607175561323127,0.0008346332080329536,0.0979794479322516,0.7869750676110263,942.8993,942.8993,1.9507007622524773e-08,1.9507007622524773e-08,2.1705375755525753e-08,-8.633255874135352e-05,9.640940002952763e-06,1.3928507658142828,0.000555041246866906,0.35343153336276395,1.0,1.0,1.095228738404042,0.7927454,946.374,0.9927210774241343,0.996328407162496
546,27,True,329.4856,942.4158,True,14.0,14.0,8.0,True,306.2498,329.4856,327.8071,306.2498,328.8499,329.252,975.6018,945.5815,942.4158,975.6018,942.0834,943.824,1.213791e-05,1.883583e-05,-0.0001466901,-5.60426e-05,0.7831325,0.8674699,0.0002680269,0.001151858,0.1016767,1.259388,-0.00014638568697679852,-5.60426e-05,1.2154745451035524e-05,1.883542861411735e-05,0.7831660512278974,0.8475828085186431,0.0002583989131991589,0.0011451831063055617,0.00032010612256221115,0.001351116486549612,0.10547035785608368,1.273313524564842,942.4158,942.4158,1.682913825877454e-08,1.682913825877454e-08,2.1161788453463694e-08,-0.00010620173283755049,1.5749287301965073e-05,0.8172171076593447,0.0008763242922132849,0.5572990470600431,1.0,1.0184619762839426,2.495558877173711,1.259388,943.824,1.0110573743475735,0.9985079845394904
25066,29,True,423.5163,1003.904,True,42.0,37.0,30.0,True,139.7727,300.3054,139.7727,423.5163,,408.6957,1239.067,1239.067,1230.682,1003.904,,998.419,9.719596e-06,0.01668522,1.485149e-05,0.0002475248,1.432022,2.986131,,,0.009633028,0.07100917,1.650165e-05,0.0001611118698451092,9.719603226192584e-06,0.00012080145482961003,1.432022,2.9860959656214976,2.778013117623851e-05,0.00021487352649518754,9.439598706827232e-06,0.00015004904009518536,0.00879969041298372,0.06448630428359681,448.77579469734866,982.1285735367684,2.912799696512464e-08,2.912799696512464e-08,8.113025336511657e-08,4.36493888658419e-05,1.9701229684279568e-05,2.411774391025584,4.0098333308164185e-05,0.028618587480119858,1.0114111575362221,1.0016902232961677,1.0087478823737988,0.07100917,408.6957,0.908140515986834,1.0980683053365834
25067,29,True,424.3891,1004.459,True,33.0,65.0,30.0,True,37.5,300.6988,37.5,424.3891,,407.1146,1186.364,1028.239,1186.364,1004.459,,1000.0,1.213367e-05,2469.105,2.640264e-05,0.0003333333,1.111012,2.405332,,,0.02477064,0.07981651,2.640264e-05,0.00028373091900906025,1.3924430496378269e-05,0.0004456584313647364,1.111012,2.405332,4.989889661304712e-05,0.00018231587553373978,2.080806633103785e-05,0.00016345738714425783,0.020193431122874524,0.07185533651145208,442.3802624812406,1004.459,3.343558444600177e-08,3.343558444600177e-08,1.9926920082231827e-07,8.273153431342902e-05,5.737691616450737e-05,1.8564460508906775,6.425732200631696e-05,0.04590697622990709,1.0016619904669741,1.000546561669747,1.0019799855123566,0.07981651,459.2885,0.9002565573394788,0.9631860202927802
25068,29,True,435.6871,996.1441,True,40.0,57.0,29.0,True,44.31818,341.7326,44.31818,435.6871,,405.5336,1232.243,1232.243,1200.0,996.1441,,996.8379,1.098713e-05,33.35964,2.475248e-05,0.0002838284,1.900349,3.937004,,,0.01678899,0.0666055,2.640264e-05,0.00025375844410901717,1.1989661949338643e-05,0.00026649797105598175,1.9003514204790617,3.937003290733689,5.805596730855197e-05,0.0002593955779706303,1.4748489116975625e-05,0.0001345885999457517,0.014306021158156927,0.06478922868058669,481.3871955477739,971.7520244622311,4.744877550236126e-08,4.744877550236126e-08,2.3473357065761877e-07,8.586391645727921e-05,4.35980816405017e-05,3.0233573084265783,5.5932538598914016e-05,0.04004297693056469,0.9999999999999981,1.0005973561647186,1.0005439664337374,0.0666055,481.4229,0.9727309108194773,0.9999258355756943
25069,29,True,426.8804,1006.109,True,41.0,50.0,29.0,True,86.9918479939245,332.7073,86.9918479939245,426.8804,,403.9526,1216.19,1216.19,1210.227,1006.109,,1000.0,1.466408e-05,2.068943,2.475248e-05,0.0003151815,1.873564,3.689242,,,0.02146789,0.06715596,2.970297e-05,0.00028618729455808694,1.46642699893017e-05,0.0004523006499157229,1.8735689154252504,3.689242,5.575461812094491e-05,0.0002494643835248001,1.5414027997704238e-05,0.00013234173915844516,0.01499903412297814,0.07006901530112207,529.4551495747874,1006.109,5.383403906662988e-08,5.383403906662988e-08,4.2711623158156415e-07,0.00011515670812472957,8.656487753032665e-05,2.6877260257493436,5.699696983472007e-05,0.040838026802636804,1.0000000000000044,1.000316373814693,1.096742682406337,0.06715596,557.3123,1.0433774649505727,0.9500151882073791
25071,29,True,424.881,986.7185,True,48.0,62.0,29.0,True,151.7730507217947,333.3504,151.7730507217947,424.881,,407.1146,1209.358,1209.358,1206.818,986.7185,,1000.0,0.0001207858,329.738,3.30033e-05,0.0004554455,0.3889559,0.6033005,,,0.01155963,0.08091743,4.645767974165523e-05,0.0004018519508045776,0.00015345560544811345,0.015790928518475064,0.3889618684347869,0.6033005,1.0226440463998713e-05,3.364820005006119e-05,2.0713191895829067e-05,8.472503453062623e-05,0.00880064168589175,0.05777550758161778,682.0502408704351,986.7185,9.382599342634152e-08,9.382599342634152e-08,2.3874061669251513e-06,0.00019506727600093805,0.002580012310266303,0.47343851817169996,3.115182339016027e-05,0.021986949160819266,1.0000000000000027,0.9999999999999967,1.8575182648749258,0.08091743,683.7945,0.7140057164645217,0.9974491471786262
18765,30,True,647.7987,1242.767,True,43.0,31.0,12.0,True,312.0643,387.5,647.7987,312.0643,,,1270.777,1245.833,1242.767,1270.777,,,0.3771876,20.71951,-0.0004794369,-0.000243237,0.2289468,0.4396951,,,,,-0.00040708491003772784,-0.000245209917856,0.3772543085479057,20.71951,0.23527183786200975,0.326873025042581,7.998168102451504e-09,2.703488012935553e-07,2.446873094348976e-08,1.0296607528502053e-06,1.5850812095842442e-05,0.0011202686929794603,1087.9978574287143,647.7987,7.936568933779053e-05,7.936568933779053e-05,0.0009658963153461835,-0.00034612470345180956,2.5085963823083732,0.2810001323640667,1.699526251419526e-07,0.00016065330185916662,1.0,1.0672157698392473,1.0,,,,
18766,30,True,625.1572,1244.025,True,38.0,33.0,12.0,True,305.63,406.25,625.1572,305.63,,,1266.488,1250.0,1244.025,1266.488,,,0.3117309,28.05031,-0.0004132362,-0.0002334547,0.1515297,0.3059533,,,,,-0.000303513740728,-0.0002356223344,0.3118024560643931,28.05031,0.15153021138201903,0.19596924196510282,3.284120240050951e-09,2.175157386912798e-07,1.675834537664727e-08,1.416482032905484e-06,1.0476600272297752e-05,0.001625318692167612,1147.4333273636819,625.1572,4.172839571921172e-05,4.172839571921172e-05,0.0007339023208824475,-0.00028342884934029976,3.1245258631907875,0.1639514133557559,1.568154391202015e-07,0.00014655831374433217,1.1700103554288024,1.0503730599029062,1.224638873771884,,,,
10165,32,True,329.0,963.0,True,6.0,5.0,5.0,True,300.0,323.0,329.0,300.0,,331.0,976.0,963.0,969.0,976.0,,963.0,12.6,19.1,4.35e-05,0.000129,1.92,2.24,,,0.0198,0.382,4.447864077669903e-05,0.000129,12.6,19.041463414634148,1.9445762711864405,2.2364545454545457,1.5701186391608206e-10,8.739349301908541e-10,8.07434844508746e-11,3.9076802699481297e-10,2.6564606384337742e-08,3.763096099960049e-07,963.0,963.0,0.04422156532270506,0.04422156532270506,0.05465577689696375,8.909181977467718e-05,15.923876972762983,2.125207702991912,2.345446141799403e-10,1.5151582076024143e-07,1.0,1.0,1.0,0.382,963.0,9.85103691089018e-07,1.0
10172,32,True,332.66799733865605,950.5703422053232,True,6.0,14.0,8.0,True,291.0,326.0,332.66799733865605,291.0,,320.0,973.0,973.0,950.5703422053232,960.0,,961.0,1.179e-05,1.8219e-05,3.46e-05,0.000136,1.88,2.2,,,0.0144,0.387,3.604773635911361e-05,0.000131776233272431,1.179e-05,1.8219e-05,1.9494466622310933,2.195285171102662,0.000110215377151498,0.000953124521404586,5.6536749266768464e-05,0.0004341688879198526,0.018807967154613595,0.4127080683648789,950.5703422053232,950.5703422053232,4.105153158119799e-08,4.105153158119799e-08,5.086176554756819e-08,8.170748216867513e-05,1.475403384014877e-05,2.1230527779019823,0.0002131336830549762,0.1367506567721802,1.0000000000000002,1.1164272560130346,1.243567189944149,0.387,961.0,1.0664291172219091,0.9891470782573603
10176,32,True,303.0,956.0229445506692,True,8.0,26.0,8.0,True,180.0,180.0,183.55359765051395,303.0,,312.0,965.0,964.0,956.0229445506692,964.0,,965.0,0.00020076,0.052364,-0.000586,-0.000292,1.82,2.21,,,0.0024,0.163,-0.0003343720930232558,-0.00029274551920087204,0.00020076,0.002498872340930435,1.82,2.191791503865658,4.474206015307019e-05,0.00042687756033168035,2.458354953465395e-05,0.00019476193770201104,0.007448815509000147,0.18619688116827057,956.0229445506692,956.0229445506692,4.602651691826087e-07,4.602651691826087e-07,2.4829709402891667e-06,-0.0003089567668282968,0.00058158037157692,1.9787793907109963,8.294463573992764e-05,0.05221459976198319,1.6720524949273654,1.000000000000021,1.3765060229495416,0.163,965.0,1.142312154406568,0.9906973518659784
10188,32,True,303.0,964.0,True,6.0,16.0,8.0,True,177.0224818551956,180.0,177.0224818551956,303.0,,307.0,1020.0,1020.0,994.0357852882704,964.0,,948.0,6.1195e-05,0.00010148,3.94e-05,0.000208,1.33,1.6,,,0.0192,0.257,9.441627906976744e-05,0.00020103626943005181,7.103179740392738e-05,9.972346697242235e-05,1.33,1.6,0.00012549920006511508,0.0004052765397489536,9.12375225562155e-05,0.000253297837343096,0.028591171142654036,0.24417911519874455,964.0,964.0,1.6551612775505787e-07,1.6551612775505787e-07,2.2405090452816204e-07,0.00014624490322279033,8.555255200862495e-05,1.5508698496603865,0.0001611955902838445,0.10211740644481548,1.0,1.0,1.7394549094872458,0.257,948.0,0.9501132887110683,1.0168776371308017
10192,32,True,312.0,961.5384615384617,True,6.0,26.0,8.0,True,178.826895565093,193.0,178.826895565093,312.0,,325.0,977.0,977.0,961.5384615384617,964.0,,974.0,3.2423e-05,4.669e-05,4.9e-05,0.000184,1.36,1.64,,,0.0409,0.481,7.827226277372263e-05,0.00018193846153846156,3.627257796266667e-05,4.668821181123133e-05,1.36,1.639924688751989,0.000168902996804484,0.0007173544510008291,0.00012419338000329704,0.00046791810652337075,0.03874833456102868,0.4499212562724719,961.5384615384617,875.7564936314312,7.357199359999998e-08,7.357199359999998e-08,1.0243539212560409e-07,0.00013029900325235038,4.132238844316761e-05,1.4863323725002364,0.000276427237898061,0.17602035964001148,1.0,1.305887857630236,1.6670258155963489,0.481,974.0,0.9353872271776963,0.9872058126678251
10212,32,True,303.0,968.0,True,9.0,27.0,8.0,True,171.0,171.0,177.1793054571226,303.0,,303.0,977.5171065493646,969.0,977.5171065493646,968.0,,961.0,9.5685e-05,0.002799,-0.000268,-0.000182,2.17,2.65,,,0.00721,0.149,-0.00023,-0.000182,9.91008522336e-05,0.0005887072886232585,2.170009747141612,2.65,6.390104207016301e-05,0.000467348420243032,2.9045928213710457e-05,0.00017635789443133285,0.008800916248754268,0.1707144418095302,968.0,968.0,2.7129882068082646e-07,2.7129882068082646e-07,9.68498868576857e-07,-0.00020714185383597443,0.00021173638512080067,2.306518799531757,8.785838671844471e-05,0.055834004759571614,1.5572473134630977,0.9999999999999982,1.2288175065312659,0.149,961.0,1.1457345087887933,1.0072840790842872
10220,32,True,329.0,963.0,True,6.0,5.0,5.0,True,313.0,327.0,329.0,313.0,,327.0,980.0,963.0,965.0,968.0,,980.0,8.53,14.4,4.63e-05,0.000127,1.77,1.98,,,0.0425,0.558,4.657605633802817e-05,0.000127,8.53,14.382978723404255,1.778421052631579,1.9780392156862745,2.5431758780810954e-10,1.121394970414201e-09,1.4300189903385858e-10,5.669225167637217e-10,4.7047624782139475e-08,5.45946383643464e-07,963.0,963.0,0.02954319413631872,0.02954319413631872,0.035117152742776894,8.785784461798088e-05,11.583725478209443,1.8905402723345672,3.5247384780593787e-10,2.2769810568263586e-07,1.0,1.0,1.0,0.558,980.0,9.783985369954552e-07,0.9826530612244898
